text,Airline,name,"retweet_count",sentiment,"tweet_location"
" thanks! Makes sense. Just annoying that it can't be determined better.",united,AlexSenchak,0,,"Boston. MA"
" thanks! We would like an apology and a full refund. Please confirm when we will receive.",united,SSest72,0,,
" thanks! Will you guys be getting the A380s anytime soon?",united,"The_Playmaker20",0,,
" thanks.  Not tonight it would seem. http://t.co/WNdcEO5QlK",united,bren8oh8,0,,"SoCal is where my mind stays"
" thanks. I'm booked. Just spent an extra 7 hrs in the TEN w/ no explanation. Now flying middle seat to CHAR instead of Memphis.",united,Kimberlinho,0,,
" thanks. Just a program comment: the system assigned seats behind each other even though pairs were available. I changed it back.",united,HeyAileen,0,,"Oakland by way of Chicago"
" thanks. Just got on a couple of minutes ago. Great service on flight 479 btw. Please pass it to the team on that flight.",united,OmarMohiuddin,0,,"California. USA"
" thanks. Just was able to do it on the app myself. Still not customer service to be seen in YYZ",united,richlallen,0,,"Brooklyn. NY"
" thanks. That means I have 30 minutes to make my international connection to HKG",united,ssegraves,0,,"PDX / LGA / TXL / ✈"
" thanks. Weather is understandable. but when every single domestic flight is delayed because of inbound int'l flights. it's crazy",united,"kristen_19",0,,
" thanks. i made it.",united,globalnearshore,0,,"Off: NYC. Home: Hoboken. NJ"
" thanks. it was my first time in a United lounge and felt welcomed.",united,JetSetterJD,0,,
" thanks. just sent :)",united,ShawnaNewman,0,,"searching for coffee"
" thanks. keep up the good work",united,ChadARichardson,0,,Raleigh
" thanks. that would be awesome.",united,owenmcstravick,0,,UK
" thanks. we did.",united,IanJolicoeur,0,,
" thanx so much. You followed through and emailed me a $1000 ticket voucher.  unitedairlines they do care",united,urno12,0,,"bonkers in Yonkers"
" that I would get on early enough to not have to green tag. but no go. if not for Otis I would be still sitting at ORD",united,DRVerges,0,,Chicago
" that guy really has no customer service clue.Could have spent effort clearing bins for rollerboards instead of art projects in mine!",united,itsmetsforme,0,,"mets hell"
" that is not in line with your responses here. And now I'm waiting until tomorrow morning because all the flights are overbooked.",united,aliasboogie,0,,"New York City. NY"
" that link is not helpful as it does not put me In touch with management",united,"dlm_3",0,,Global
" that may be true however after 4 weeks matter is still unresolved and I can not get through to a supervisor or manager to help",united,"dlm_3",1,,Global
" that would be great",united,BTMarleyCoffee,0,,"Denver Colorado"
" that would be great - 1k us651621",united,Jaytolchinsky,0,,
" that would have been nice earlier  today. Too Late Flight now. I hope.",united,ldellabella,0,,Cincinnati
" that would help! or how about integrate it into the App so I can just ""activate"" it and surf...",united,mfcompany,0,,"Las Vegas"
" that's a crazy long form! You need something other than a video?",united,TheBarnesology,0,,"Houston. TX"
" that's brilliant Thankyou so much. Is it classed as part of carryon?",united,CaroDavis2012,0,,Scotland
" that's cool - now what?",united,"_mhertz",1,,
" that's exactly the point. It fits. I'm premier access. Boarding group 2. This was a return ticket. I've been doing this for 15 yrs",united,aliasboogie,0,,"New York City. NY"
" that's fine. I'll take them.",united,"patrick_maness",0,,"Rhode Island"
" that's funny because I emailed  once and they found it hadn't left LHR. In the mean time stuck with no bag in NYC!!!",united,darrenw162,0,,
" that's great! pls let me know when u start!",united,michaelmcd,0,,"Beijing | Los Angeles"
" that's not an apology. Say it.",united,JSJ35,0,,"Blue Area of the Moon"
" that's not even an apology",united,"_mhertz",1,,
" that's not good enough for all of us affected by the awful organization and timing and have now been set back",united,kaobrien812,0,,"Medford. MA"
" that's of course in lax",united,140JustinC,0,,"Fredericton NB"
" that's right- with an overnight Miami.",united,cehertz,0,,btv
" that's the reply? Lol hoping that at least the new plane was maintained before the flight. 😒",united,"theoli_co",0,,"Newark. NJ"
" that's unfortunate. The  was an xmas gift and it looks like a razor ripped right through the front pocket in the picture",united,petergau,0,,NYC
" that's what I have been told. But refund doesn't really makeup for the inconvenience caused and the missed meeting... Does it?",united,promitsanyal,0,,Bangalore
" that's what I thought! Thanks for the clarification!",united,BhutanOrient,0,,Bhutan
" that's what I tried to do. but when entering email into 2nd device made email typo. No way to fix it & no option to log out/in!!!",united,rick4tkins,0,,
" that's what you have said for years. you are losing customers!!!!!!",united,ericaswerdlow,1,,Chicago
" that's why I blame your company. Because it had every opportunity to do a job and managed to fail each time for just lazy reasons",united,chocolossus,1,,"Vancouver. CA"
" that's why I missed my flight. If the flight had been held for 5 minutes I would have made it. I watched it pull away from the gate",united,chocolossus,1,,"Vancouver. CA"
" that's wonderful. unfortunately doesn't help on this 4 hr flight between to major U.S. cities.  disappointed",united,thejoemadison,0,,"Chicago. IL"
" thats because you didnt read my entire tweet. Wife's 12pm flight is now delayed to 6:30.  Thats 3 6+ hour flight delays in 2 weeks",united,peteeustic,0,,
" thats weak. See ya 👋",united,Guggero,0,,
" the Premier desk was able to rebook me with our friends at . Only problem is now I have to pay for a checked bag :/",americanair,"alex_nieves",0,,Connecticut
" the aircraft closest to gate was for the other flight and the one closest to our gate was going to Chicago.",united,AndyA3,0,,"San Francisco"
" the bag is in a state that I didn't travel to and the airports don't fly to each other. Looks like it'll never show",united,OScotty73,0,,
" the best seats should be for paying customers and we should get to board first  badcustomerservice",united,jjpd5,0,,
" the child is two years old",united,The5y5Adm1n,0,,
" the costumer services here at Denver Intl Airport is ridiculous bad!",united,"kaf_silva",0,,
" the delay is due to customer service for 20 people?  What about the DIS-SERVICE you provided for 100+?   FlightFail  Hour20Delay",united,JasonArbaugh,0,,
" the drunk guy you threw out of flight UA936 4hrs ago is better off than the rest of us held up for 5hrs in the plane without food.",united,mesapuyo,0,,"Washington-Vancouver-Medellín"
" the emails/calls over the past months about flight changes were helpful wish you would have sent them on the Cancelled Flightlation yesterday",united,rayja9,0,,
" the flt TO ORD is correct.  Per my DM- it is the flight from ORD to CVG I was charged for incorrectly",united,"scout_mb",0,,
" the hotel you sent us to wouldnt take the voucher. Our flight was delayed. then Cancelled Flightled. then delayed again. 32 hours and counting",united,LaHauser,0,,
" the incompetence is truly stunning at this point. 4 hours on a plane for a 1.75 hour nonstop flight.",united,JeremyPress1,0,,
" the lack of customer service is astounding https://t.co/72RMpkOGwu  2daysofhell",united,1LovePT,0,,Canada
" the least you could do is offer me a ticket in coach instead of just Cancelled Flighting my reservation because of your glitch!!!  notfair",united,SamuelSitt,0,,"Eatontown. NJ"
" the long wait was the icing on the cake. Why don't you fix your reservation system so the confirm   doesn't get changed mid-travel",united,worldknits,0,,"Fredericksburg. VA"
" the most frustrating flying experience. One continuous ""I dunno what time you will leave today. "". Dunno?! That's code for ...?",united,iamchriswoody,0,,"Richmond Virginia"
" the new seats on the Canadaair regional jets just plain suck.",united,Mortars254,1,,"The Commonwealth of Virginia"
" the nightmare continues... http://t.co/TsvgbrL15f",united,BVSCAPE,0,,
" the only difference being you are both responsible and in a position to do something about them. Learn from ",united,MeYoItsMe,0,,
" the os isn't controlled by me but rather  .  App is new.",united,jkentakula,0,,
" the passengers waited inside the flight on the runway and returned back in o gate that should not count as a valid journey",united,bugstory,0,,"Baltimore. MD"
" the people at the counter have been very helpful. As you can see nobody is there. Flight to Austin 10:55 and still sitting here.",united,Meyer47,1,,Iowa
" the person is currently bettween gates 71A and 73 in LAX",united,colbycaterina,0,,lalaland
" the proper response: sorry for your wait. what flight   were you on so we can look into the issue. That's how  would handle.",united,jalvich,0,,
" the refund request functionality on http://t.co/5IMDckODfx is broken.i get a time out error.",united,rjewry,1,,
" the refund team is far from customer care courtesy they need training on work ethics. So it's like sir u r lying how can I help",united,bugstory,0,,"Baltimore. MD"
" the staff was rather efficient and got us solutions just freaked me out a little being in limbo in the air.",united,Veronique956,0,,"Brownsville. Tx"
" the supervisor on situation- Stacey took all our details-no claim number given to us",united,Dayrean,0,,
" the upgrade to first class was a nice way to fix your earlier mistake. Thank you!",united,heygorgevents,0,,"Grand Rapids. Michigan"
" the wait time for a baggage question is 60 minutes that's crazy is there a limit to the amount of bags I can bring internationally",united,JesseLitsch,0,,
" the we got into the gate at IAH on time and have given our seats and closed the flight. If you know people is arriving. have to wait",united,brenduch,0,,
" the wifi in the ewr lounge reminds me of the old days of dial up",united,newyorkwool,0,,"Birkenhead upon Hudson"
" the worst customer service in Denver.",united,GregKuroda,0,,"The Garden State"
" then send your Jeff Smisek on a trip with JetBlue or SW and make sure he takes notes. I would never choose to fly United again.",united,pongchmp,0,,
" then watched my connecting flight in DEN pull away from the gate only to pull into THE SAME gate.  SlapInTheFace",united,themkhiggy,0,,"Houston. TX"
" then why do you bother responding? Your customer service is THE WORST. Never using you guys again.",united,sarahkorich,0,,"SLC | LA"
" then why have I not received my call back its been 3 days...it's an infant car seat how am I supposed to go anywhere with my child",united,Nikki62878,0,,
" there are a lot of unhappy cold people on the bridge in freezing temps for an hour. Not given any info.",united,brianaverna,0,,"CT. NY and most other states"
" there are at least 3 of us on UA1564 at ORD waiting to deplane to catch UA4232 to CLT. Any chance of waiting to last second for us?",united,ghidinelli,0,,"San Francisco. California"
" there is a disconnect between your PR group and the actual business strategy and employee attitude on the ground.   liars  united",united,thebadvillain,0,,
" there is a sector whereby it says $0 in both bags...no bag allowance at all in international flight?",united,NancyDiaznancyn,0,,
" there was 20 min to departure. no one waiting. On being pressed ground staffer threatened ""do you want to get to SF today""  fail",united,RohKapx1,0,,"DFW & SF"
